BP_A_bin	BP_B_bin	R2
28750000	29210000	0.3064956
28750000	29220000	0.425532
28750000	29230000	0.43519300000000005
28750000	29240000	0.656814
28750000	29250000	0.32974033333333336
28750000	29260000	0.2749406
28750000	29270000	0.31823799999999997
28750000	29290000	0.2855075
28750000	29300000	0.215909
28750000	29310000	0.454545
28750000	29320000	0.257143
28750000	29330000	0.335968
28750000	29350000	0.354142
28750000	29380000	0.210526
28750000	29400000	0.5667486666666667
28750000	29430000	0.380278
28750000	29460000	0.30625
28750000	29470000	0.392536
28750000	29480000	0.33038249999999997
28750000	29490000	0.36123775
28750000	29530000	0.29716166666666666
28750000	29540000	0.211544
28750000	29550000	0.23006349999999998
28750000	29560000	0.2965073333333333
28750000	29570000	0.238688
28750000	29590000	0.31823799999999997
28750000	29600000	0.24323
28750000	29610000	0.34738800000000003
28750000	29620000	0.28527199999999997
28750000	29630000	0.2829703333333333
28750000	29640000	0.340961
28750000	29650000	0.294118
28750000	29660000	0.31289066666666665
28750000	29670000	0.34267725
28750000	29680000	0.26023966666666665
28750000	29690000	0.24559966666666666
28750000	29700000	0.23966949999999998
28750000	29710000	0.3404195
28750000	29720000	0.210938
28750000	29730000	0.293478
28750000	29740000	0.236124
28750000	29760000	0.3059984285714286
28750000	29780000	0.272727
28750000	29790000	0.2071635
28750000	29800000	0.2392443333333333
28750000	29810000	0.28112166666666666
28750000	29820000	0.24653524999999998
28750000	29840000	0.357426
28750000	29850000	0.226891
28750000	29880000	0.20076
28750000	29890000	0.217391
28750000	29910000	0.452894
28750000	29930000	0.40744
28750000	29980000	0.400641
28750000	30030000	0.204649
28750000	30040000	0.35397125
28750000	30050000	0.5761355
28750000	30060000	0.313429
28750000	30080000	0.340961
28750000	30100000	0.261223
28750000	30110000	0.36005
28750000	30120000	0.3171705
28750000	30130000	0.2035745
28750000	30140000	0.204649
28750000	30150000	0.2080875
28750000	30160000	0.204649
28750000	30170000	0.204649
28750000	30180000	0.21297
28750000	30190000	0.2657115
28750000	30200000	0.217687
28750000	30230000	0.31823799999999997
28750000	30330000	0.211672
28750000	30340000	0.2729898
28750000	30350000	0.28590333333333334
28750000	30360000	0.24212933333333334
28750000	30370000	0.2842042
28750000	30380000	0.24801433333333334
28750000	30390000	0.2099455
28750000	30400000	0.22358899999999998
28750000	30410000	0.24809766666666666
28750000	30420000	0.32470666666666664
28750000	30440000	0.37564925
28750000	30450000	0.218838
28750000	30460000	0.32982449999999996
28750000	30470000	0.34413166666666667
28750000	30480000	0.281811
28750000	30510000	0.281811
28750000	30530000	0.2949853333333333
28750000	30540000	0.2049865
28750000	30570000	0.204649
28750000	30580000	0.2843087142857143
28750000	30590000	0.26607783333333335
28750000	30600000	0.342857
28750000	30610000	0.34159300000000004
28750000	30620000	0.3007246666666667
28750000	30640000	0.272506
28750000	30650000	0.47619
28750000	30660000	0.24197950000000001
28750000	30670000	0.24531
28750000	30680000	0.2
28750000	30690000	0.29540125
28750000	30700000	0.304348
28750000	30710000	0.234533
28750000	30720000	0.28673150000000003
28750000	30730000	0.342857
28750000	30740000	0.20855849999999998
28750000	30780000	0.208735
28750000	30790000	0.285352
28750000	30800000	0.204649
28750000	30810000	0.24722
28750000	30830000	0.24901
28750000	30840000	0.204649
28750000	30850000	0.206612
28750000	30870000	0.3425766666666667
28750000	30880000	0.204649
28750000	30890000	0.270867
28750000	30900000	0.30026474999999997
28750000	30920000	0.355789
28750000	30930000	0.2797038
28750000	30940000	0.269841
28750000	30950000	0.206612
28750000	30960000	0.32420340000000003
28750000	30990000	0.26118033333333335
28750000	31000000	0.39441233333333336
28750000	31020000	0.298145
28750000	31030000	0.272536
28750000	31050000	0.38322
28750000	31060000	0.23966949999999998
28750000	31080000	0.2233166666666667
28750000	31090000	0.28236075
28750000	31100000	0.203361
28750000	31110000	0.257508
28750000	31120000	0.3773073333333333
28750000	31210000	0.2937695
28750000	31220000	0.259314
28750000	31230000	0.24041366666666666
28750000	31240000	0.3005812
28750000	31250000	0.211047
28750000	31280000	0.3143705
28750000	31290000	0.204649
28750000	31300000	0.29117000000000004
28750000	31330000	0.380278
28750000	31340000	0.21852266666666664
28750000	31350000	0.342857
28750000	31360000	0.24400360000000001
28750000	31370000	0.289362
28750000	31380000	0.2991424
28750000	31400000	0.27356275
28750000	31410000	0.38322
28750000	31420000	0.26219549999999997
28750000	31430000	0.34657066666666664
28750000	31440000	0.2754025
28750000	31450000	0.2559646666666667
28750000	31460000	0.2918825
28750000	31470000	0.32098166666666667
28750000	31490000	0.3119344
28750000	31500000	0.45371975
28750000	31510000	0.452894
28750000	31520000	0.254951
28750000	31530000	0.315772
28750000	31540000	0.22850233333333334
28750000	31550000	0.33937925
28750000	31560000	0.31433500000000003
28750000	31570000	0.25548
28750000	31580000	0.226891
28750000	31590000	0.27267850000000005
28750000	31600000	0.31033266666666665
28750000	31620000	0.2965073333333333
28750000	31640000	0.25873666666666667
28750000	31650000	0.355789
28750000	31680000	0.41902539999999994
28750000	31690000	0.3597341666666667
28750000	31700000	0.218191
28750000	31710000	0.2025
28750000	31720000	0.23724499999999998
28750000	31730000	0.22066
28750000	31740000	0.217391
28750000	31750000	0.236364
28750000	31760000	0.2300605
28750000	31780000	0.23932950000000003
28750000	31790000	0.31823799999999997
28750000	31810000	0.27708266666666664
28750000	31820000	0.30303
28750000	31830000	0.204649
28750000	31840000	0.4855373333333333
28750000	31850000	0.202572
28750000	31860000	0.286022
28750000	31870000	0.210279
28750000	31890000	0.2920415
28750000	31900000	0.275735
28750000	31910000	0.21101999999999999
28760000	28760000	0.2912735
28760000	28770000	0.23409783333333334
28760000	28780000	0.29664275
28760000	28800000	0.245902
28760000	28820000	0.29962300000000003
28760000	28850000	0.30738350000000003
28760000	28860000	0.27053499999999997
28760000	28870000	0.345455
28760000	28880000	0.228223
28760000	28890000	0.22147133333333335
28760000	28900000	0.294068
28760000	28910000	0.37320180000000003
28760000	28920000	0.239121
28760000	28930000	0.213953
28760000	28940000	0.23751533333333333
28760000	28950000	0.265588
28760000	28960000	0.32214200000000004
28760000	28970000	0.32523014285714286
28760000	28990000	0.2790395
28760000	29000000	0.3135938
28760000	29010000	0.453691
28760000	29030000	0.3107045
28760000	29040000	0.22455100000000003
28760000	29050000	0.356188
28760000	29060000	0.23966949999999998
28760000	29070000	0.253509
28760000	29080000	0.3019016666666667
28760000	29090000	0.3398332
28760000	29110000	0.2516075
28760000	29120000	0.28953275
28760000	29130000	0.224379
28760000	29140000	0.202153
28760000	29150000	0.204649
28760000	29170000	0.2056305
28760000	29180000	0.264938
28760000	29210000	0.245902
28760000	29230000	0.284199
28760000	29250000	0.4314073333333333
28760000	29270000	0.257143
28760000	29280000	0.215909
28760000	29290000	0.3346013333333333
28760000	29300000	0.253509
28760000	29310000	0.206612
28760000	29320000	0.204649
28760000	29330000	0.5443725
28760000	29350000	0.335426
28760000	29370000	0.2864225
28760000	29380000	0.521739
28760000	29390000	0.229498
28760000	29400000	0.30303
28760000	29440000	0.217503
28760000	29460000	0.362554
28760000	29470000	0.29385825
28760000	29480000	0.26969699999999996
28760000	29490000	0.35821800000000004
28760000	29530000	0.4639476666666667
28760000	29540000	0.203361
28760000	29550000	0.2753986666666666
28760000	29560000	0.636364
28760000	29580000	0.223602
28760000	29600000	0.306084
28760000	29610000	0.2547626666666667
28760000	29620000	0.3179961666666667
28760000	29630000	0.367912
28760000	29640000	0.634921
28760000	29650000	0.2538405
28760000	29660000	0.226495
28760000	29670000	0.35639166666666666
28760000	29680000	0.3013346666666667
28760000	29700000	0.272727
28760000	29710000	0.412959
28760000	29720000	0.221311
28760000	29730000	0.27800825
28760000	29740000	0.2267905
28760000	29750000	0.243616
28760000	29760000	0.21681099999999998
28760000	29770000	0.355789
28760000	29780000	0.272727
28760000	29790000	0.282004
28760000	29800000	0.3559815
28760000	29810000	0.272727
28760000	29820000	0.31263166666666664
28760000	29860000	0.3734035
28760000	29870000	0.203313
28760000	29880000	0.447734
28760000	29900000	0.226891
28760000	29910000	0.2735663333333333
28760000	29920000	0.422333
28760000	29930000	0.324957
28760000	29970000	0.36795
28760000	29980000	0.2447465
28760000	29990000	0.3140705
28760000	30000000	0.377416
28760000	30010000	0.33862899999999996
28760000	30020000	0.3492658333333334
28760000	30030000	0.24531
28760000	30040000	0.3812337777777778
28760000	30050000	0.418272
28760000	30060000	0.28048033333333333
28760000	30070000	0.263777
28760000	30080000	0.41911699999999996
28760000	30090000	0.264565
28760000	30100000	0.341635
28760000	30110000	0.60743
28760000	30120000	0.5038466666666667
28760000	30130000	0.300319
28760000	30150000	0.345455
28760000	30160000	0.31564166666666665
28760000	30170000	0.3964016666666667
28760000	30180000	0.30655271428571434
28760000	30190000	0.3274102
28760000	30200000	0.23950149999999998
28760000	30210000	0.40472149999999996
28760000	30220000	0.332443
28760000	30230000	0.3353966666666666
28760000	30240000	0.36732600000000004
28760000	30250000	0.3687823333333333
28760000	30330000	0.309931
28760000	30350000	0.341635
28760000	30360000	0.25658475000000003
28760000	30370000	0.253299
28760000	30380000	0.219693
28760000	30390000	0.380836
28760000	30400000	0.2637683333333333
28760000	30410000	0.3568945
28760000	30420000	0.2906283333333333
28760000	30440000	0.23722949999999998
28760000	30450000	0.258327
28760000	30460000	0.25066099999999997
28760000	30470000	0.3867393333333333
28760000	30480000	0.3408995
28760000	30490000	0.2517878
28760000	30500000	0.286032
28760000	30520000	0.42575066666666667
28760000	30530000	0.3461513333333333
28760000	30540000	0.30680125
28760000	30560000	0.402897
28760000	30570000	0.3110046
28760000	30580000	0.3776975
28760000	30590000	0.375804
28760000	30600000	0.2903693333333333
28760000	30610000	0.220779
28760000	30620000	0.33029200000000003
28760000	30630000	0.33612100000000006
28760000	30640000	0.26987774999999997
28760000	30650000	0.247418
28760000	30660000	0.2683755
28760000	30670000	0.2888747142857143
28760000	30690000	0.33482350000000005
28760000	30700000	0.31169640000000004
28760000	30710000	0.41318024999999997
28760000	30720000	0.379792
28760000	30730000	0.31390066666666666
28760000	30740000	0.28918333333333335
28760000	30750000	0.23020033333333334
28760000	30760000	0.30383499999999997
28760000	30770000	0.2531555
28760000	30780000	0.211151
28760000	30790000	0.2713236
28760000	30800000	0.38948499999999997
28760000	30810000	0.2796245
28760000	30820000	0.27858733333333335
28760000	30830000	0.36571333333333333
28760000	30840000	0.3413946666666667
28760000	30850000	0.29896233333333333
28760000	30860000	0.37728649999999997
28760000	30870000	0.30837433333333336
28760000	30880000	0.2613355
28760000	30890000	0.330561
28760000	30900000	0.29803833333333335
28760000	30910000	0.266304
28760000	30920000	0.252948
28760000	30930000	0.464257
28760000	30940000	0.341635
28760000	30950000	0.3079443333333333
28760000	30960000	0.32841719999999996
28760000	30970000	0.341635
28760000	30990000	0.3077256666666667
28760000	31000000	0.31330128571428567
28760000	31010000	0.22962
28760000	31020000	0.24864799999999998
28760000	31030000	0.3599733333333333
28760000	31040000	0.303912
28760000	31050000	0.32117599999999996
28760000	31060000	0.3034005
28760000	31080000	0.39400133333333337
28760000	31090000	0.346067
28760000	31100000	0.220779
28760000	31110000	0.37240266666666666
28760000	31120000	0.4301566666666667
28760000	31130000	0.3097205
28760000	31150000	0.479442
28760000	31210000	0.217687
28760000	31230000	0.245902
28760000	31240000	0.28539725
28760000	31250000	0.402897
28760000	31280000	0.3360863333333333
28760000	31290000	0.229498
28760000	31300000	0.4004636666666667
28760000	31310000	0.257143
28760000	31330000	0.2359043333333333
28760000	31340000	0.3239176666666667
28760000	31350000	0.21514699999999998
28760000	31360000	0.3865484
28760000	31380000	0.222445
28760000	31400000	0.454545
28760000	31410000	0.23681366666666667
28760000	31430000	0.23909350000000001
28760000	31440000	0.256
28760000	31450000	0.2621113333333333
28760000	31460000	0.300855
28760000	31470000	0.24705
28760000	31500000	0.2899942
28760000	31510000	0.269841
28760000	31520000	0.22683550000000002
28760000	31530000	0.26012599999999997
28760000	31540000	0.208262
28760000	31550000	0.22584833333333335
28760000	31560000	0.34480140000000004
28760000	31570000	0.33866450000000003
28760000	31580000	0.34884133333333334
28760000	31590000	0.2823495
28760000	31600000	0.261223
28760000	31610000	0.26561375
28760000	31620000	0.272421
28760000	31630000	0.206612
28760000	31650000	0.26425766666666667
28760000	31660000	0.348281
28760000	31680000	0.23788583333333335
28760000	31690000	0.24467666666666665
28760000	31700000	0.2316465
28760000	31720000	0.27741
28760000	31730000	0.26315
28760000	31740000	0.241014
28760000	31750000	0.519032
28760000	31760000	0.2975396
28760000	31770000	0.217391
28760000	31780000	0.204649
28760000	31790000	0.2973133333333333
28760000	31810000	0.257143
28760000	31820000	0.27644599999999997
28760000	31840000	0.35016824999999996
28760000	31850000	0.3460296666666667
28760000	31860000	0.25684025
28760000	31870000	0.3073717142857143
28760000	31880000	0.22008133333333335
28760000	31890000	0.262902
28760000	31900000	0.266597
28760000	31910000	0.206612
28770000	28770000	0.272727
28770000	28780000	0.20779599999999998
28770000	28790000	0.279925
28770000	28820000	0.223026
28770000	28830000	0.3187776666666667
28770000	28850000	0.2818765
28770000	28860000	0.272727
28770000	28890000	0.269841
28770000	28900000	0.24865949999999998
28770000	28910000	0.248385
28770000	28920000	0.24169
28770000	28930000	0.207067
28770000	28940000	0.24417966666666666
28770000	28950000	0.20771499999999998
28770000	28960000	0.212647
28770000	28970000	0.2250103333333333
28770000	28980000	0.309753
28770000	28990000	0.3530795
28770000	29000000	0.33358350000000003
28770000	29020000	0.28502900000000003
28770000	29030000	0.21577000000000002
28770000	29040000	0.21243733333333334
28770000	29060000	0.206612
28770000	29080000	0.34145
28770000	29090000	0.251568
28770000	29110000	0.25771849999999996
28770000	29120000	0.22752633333333336
28770000	29130000	0.322344
28770000	29160000	0.3095075
28770000	29170000	0.244643
28770000	29190000	0.207792
28770000	29200000	0.452381
28770000	29210000	0.269841
28770000	29220000	0.23849399999999998
28770000	29230000	0.349057
28770000	29240000	0.272727
28770000	29270000	0.27128399999999997
28770000	29280000	0.374584
28770000	29290000	0.3116103333333333
28770000	29300000	0.28593
28770000	29310000	0.21014349999999998
28770000	29320000	0.204649
28770000	29350000	0.2432198
28770000	29370000	0.2088285
28770000	29380000	0.2788565
28770000	29400000	0.4368305
28770000	29430000	0.616667
28770000	29440000	0.240566
28770000	29460000	0.266171
28770000	29470000	0.34375
28770000	29480000	0.274351
28770000	29490000	0.275181
28770000	29540000	0.226479
28770000	29550000	0.2310826
28770000	29560000	0.29129700000000003
28770000	29590000	0.3146926666666667
28770000	29600000	0.310369
28770000	29610000	0.402911
28770000	29620000	0.2034845
28770000	29650000	0.232988
28770000	29660000	0.258658
28770000	29670000	0.45192
28770000	29680000	0.275
28770000	29690000	0.2867865
28770000	29700000	0.221687
28770000	29710000	0.204649
28770000	29720000	0.30764800000000003
28770000	29730000	0.232912
28770000	29740000	0.23744674999999998
28770000	29760000	0.212095
28770000	29780000	0.318087
28770000	29800000	0.402897
28770000	29810000	0.26290800000000003
28770000	29820000	0.2945694
28770000	29850000	0.226891
28770000	29860000	0.214604
28770000	29880000	0.350299
28770000	29910000	0.204649
28770000	29980000	0.202899
28770000	29990000	0.23574399999999998
28770000	30010000	0.252782
28770000	30020000	0.2926
28770000	30030000	0.220779
28770000	30040000	0.2631193333333333
28770000	30050000	0.2719665
28770000	30060000	0.27316833333333335
28770000	30070000	1.0
28770000	30080000	0.272506
28770000	30090000	0.229698
28770000	30110000	0.261842
28770000	30120000	0.23402599999999998
28770000	30130000	0.30642800000000003
28770000	30140000	0.269841
28770000	30150000	0.2723353333333333
28770000	30160000	0.272727
28770000	30170000	0.261223
28770000	30190000	0.269841
28770000	30200000	0.252012
28770000	30220000	0.266667
28770000	30230000	0.272727
28770000	30330000	0.21412779999999998
28770000	30340000	0.455847
28770000	30360000	0.293329
28770000	30370000	0.467532
28770000	30400000	0.212397
28770000	30410000	0.36959733333333333
28770000	30420000	0.213652
28770000	30440000	0.23966949999999998
28770000	30460000	0.28416549999999996
28770000	30470000	0.2443185
28770000	30490000	0.2056305
28770000	30500000	0.390463
28770000	30530000	0.337072
28770000	30560000	0.263945
28770000	30570000	0.252962
28770000	30580000	0.3051311666666667
28770000	30590000	0.3115705
28770000	30610000	0.362844
28770000	30620000	0.206612
28770000	30630000	0.232804
28770000	30640000	0.206612
28770000	30660000	0.23398366666666667
28770000	30670000	0.20171
28770000	30690000	0.404959
28770000	30700000	0.3100455
28770000	30710000	0.269841
28770000	30720000	0.29812866666666665
28770000	30740000	0.23224050000000002
28770000	30750000	0.269841
28770000	30780000	0.385356
28770000	30790000	0.2645625
28770000	30820000	0.259556
28770000	30830000	0.269841
28770000	30850000	0.209879
28770000	30870000	0.338843
28770000	30880000	0.330665
28770000	30890000	0.272506
28770000	30900000	0.27473125
28770000	30910000	0.345455
28770000	30930000	0.29515933333333333
28770000	30940000	0.226891
28770000	30960000	0.2864355
28770000	30990000	0.467532
28770000	31000000	0.300504
28770000	31030000	0.233468
28770000	31050000	0.636364
28770000	31060000	0.296703
28770000	31090000	0.265119
28770000	31100000	0.218838
28770000	31120000	0.636364
28770000	31220000	0.32183833333333334
28770000	31230000	0.243038
28770000	31240000	0.269841
28770000	31250000	0.209187
28770000	31280000	0.218838
28770000	31290000	0.272727
28770000	31300000	0.203313
28770000	31320000	0.37617666666666666
28770000	31330000	0.249274
28770000	31340000	0.2366395
28770000	31350000	0.2055785
28770000	31360000	0.275854
28770000	31370000	0.3324355
28770000	31380000	0.41716175
28770000	31400000	0.29773957142857144
28770000	31410000	0.46645149999999996
28770000	31420000	0.33636900000000003
28770000	31430000	0.206612
28770000	31440000	0.25440619999999997
28770000	31450000	0.2420235
28770000	31460000	0.204649
28770000	31480000	0.213938
28770000	31490000	0.30947075
28770000	31510000	0.285525
28770000	31520000	0.409356
28770000	31530000	0.29598783333333334
28770000	31540000	0.3734315
28770000	31550000	0.25500866666666666
28770000	31560000	0.3153276
28770000	31570000	0.3340874
28770000	31580000	0.297603
28770000	31590000	0.2277026666666667
28770000	31610000	0.267704
28770000	31620000	0.3120042
28770000	31640000	0.2981104
28770000	31650000	0.28804366666666664
28770000	31680000	0.26084
28770000	31690000	0.2689452
28770000	31710000	0.24410725
28770000	31720000	0.271765
28770000	31730000	0.28225500000000003
28770000	31740000	0.23130849999999997
28770000	31750000	0.217687
28770000	31760000	0.452381
28770000	31780000	0.214127
28770000	31790000	0.272727
28770000	31810000	0.296703
28770000	31820000	0.2051595
28770000	31850000	0.873162
28770000	31860000	0.4450645
28770000	31870000	0.48961016666666674
28770000	31880000	0.3192235
28770000	31890000	0.272727
28770000	31910000	0.2366395
28780000	28780000	0.5199253333333334
28780000	28790000	0.2751795
28780000	28800000	0.270007
28780000	28810000	0.253509
28780000	28830000	0.226891
28780000	28840000	0.210784
28780000	28850000	0.347518
28780000	28860000	0.24619000000000002
28780000	28880000	0.2612495
28780000	28890000	0.4302465
28780000	28900000	0.23102699999999998
28780000	28920000	0.214769
28780000	28930000	0.272368
28780000	28940000	0.2834722
28780000	28950000	0.292198
28780000	28960000	0.334886
28780000	28970000	0.35813575000000003
28780000	28980000	0.296703
28780000	28990000	0.492151
28780000	29000000	0.240223
28780000	29010000	0.223062
28780000	29020000	0.21238533333333334
28780000	29030000	0.233362
28780000	29040000	0.206612
28780000	29050000	0.35294499999999995
28780000	29060000	0.345455
28780000	29080000	0.215625
28780000	29090000	0.37424375
28780000	29100000	0.241454
28780000	29110000	0.219154
28780000	29120000	0.2516575
28780000	29150000	0.2461925
28780000	29160000	0.4673615
28780000	29180000	0.2097095
28780000	29190000	0.257143
28780000	29200000	0.236906
28780000	29210000	0.294916
28780000	29220000	0.206046
28780000	29230000	0.268642
28780000	29240000	0.244639
28780000	29260000	0.31037200000000004
28780000	29270000	0.43359600000000004
28780000	29280000	0.309605
28780000	29300000	0.238792
28780000	29310000	0.265134
28780000	29320000	0.35578333333333334
28780000	29330000	0.2865475
28780000	29350000	0.467532
28780000	29360000	0.24713849999999998
28780000	29370000	0.377175
28780000	29380000	0.24666549999999998
28780000	29390000	0.360639
28780000	29400000	0.3913045
28780000	29410000	0.328515
28780000	29430000	0.37043550000000003
28780000	29440000	0.2683725
28780000	29460000	0.308642
28780000	29470000	0.23766825
28780000	29480000	0.28656866666666664
28780000	29490000	0.26332133333333335
28780000	29500000	0.345455
28780000	29510000	0.333333
28780000	29530000	0.206612
28780000	29540000	0.22929166666666667
28780000	29550000	0.23439900000000002
28780000	29560000	0.241368
28780000	29590000	0.206612
28780000	29610000	0.29828925
28780000	29620000	0.2942136
28780000	29630000	0.272648
28780000	29650000	0.455847
28780000	29660000	0.2979428
28780000	29670000	0.234541
28780000	29680000	0.2654393333333333
28780000	29710000	0.41978499999999996
28780000	29730000	0.223454
28780000	29740000	0.21111666666666665
28780000	29750000	0.3530326666666667
28780000	29760000	0.3262185
28780000	29780000	0.362445
28780000	29790000	0.20884350000000002
28780000	29800000	0.203313
28780000	29810000	0.2080965
28780000	29820000	0.634921
28780000	29860000	0.27987875
28780000	29880000	0.326886
28780000	29900000	0.2933173333333334
28780000	29990000	0.250302
28780000	30010000	0.206626
28780000	30020000	0.345455
28780000	30030000	0.251785
28780000	30060000	0.29367966666666667
28780000	30070000	0.206612
28780000	30080000	0.213675
28780000	30120000	0.2593895
28780000	30150000	0.3386365
28780000	30160000	0.2056305
28780000	30170000	0.267658
28780000	30180000	0.40589549999999996
28780000	30200000	0.24977866666666668
28780000	30210000	0.206612
28780000	30220000	0.274356
28780000	30240000	0.303689
28780000	30320000	0.412959
28780000	30330000	0.43359600000000004
28780000	30350000	0.269841
28780000	30400000	0.22113000000000002
28780000	30410000	0.351023
28780000	30420000	0.219772
28780000	30430000	0.25863766666666665
28780000	30440000	0.272727
28780000	30490000	0.275794
28780000	30500000	0.2365715
28780000	30520000	0.6277060000000001
28780000	30530000	0.206612
28780000	30540000	0.25184675
28780000	30550000	0.345455
28780000	30570000	0.21578
28780000	30580000	0.40315775
28780000	30590000	0.243461
28780000	30600000	0.27300433333333335
28780000	30610000	0.204649
28780000	30620000	0.288535
28780000	30630000	0.3210685
28780000	30640000	0.4880963333333333
28780000	30650000	0.257143
28780000	30660000	0.29617033333333337
28780000	30670000	0.203313
28780000	30680000	0.2737845
28780000	30690000	0.360754
28780000	30700000	0.478261
28780000	30720000	0.22501349999999998
28780000	30730000	0.244898
28780000	30740000	0.2142072
28780000	30760000	0.284091
28780000	30770000	0.250355
28780000	30780000	0.345455
28780000	30790000	0.24334599999999998
28780000	30810000	0.229498
28780000	30820000	0.206612
28780000	30830000	0.284091
28780000	30860000	0.26495349999999995
28780000	30870000	0.20357199999999998
28780000	30900000	0.206612
28780000	30920000	0.215641
28780000	30990000	0.237733
28780000	31010000	0.455405
28780000	31020000	0.206612
28780000	31030000	0.20828249999999998
28780000	31060000	0.6363635
28780000	31080000	0.206612
28780000	31090000	0.366748
28780000	31120000	0.206612
28780000	31210000	0.452381
28780000	31220000	0.21919850000000002
28780000	31240000	0.257784
28780000	31250000	0.2736425
28780000	31280000	0.225747
28780000	31290000	0.2836255
28780000	31300000	0.2777775
28780000	31310000	0.257143
28780000	31320000	1.0
28780000	31330000	0.3574635
28780000	31340000	1.0
28780000	31350000	0.23554566666666665
28780000	31360000	0.2635065
28780000	31380000	0.209063
28780000	31390000	0.237323
28780000	31400000	0.2053033333333333
28780000	31410000	0.23187750000000001
28780000	31420000	0.454545
28780000	31430000	0.2999555
28780000	31440000	0.24234633333333333
28780000	31450000	0.23319600000000001
28780000	31460000	0.2056305
28780000	31470000	0.278895
28780000	31490000	0.204649
28780000	31500000	0.22576625
28780000	31510000	0.204649
28780000	31520000	0.270067
28780000	31530000	0.206612
28780000	31540000	0.25303
28780000	31550000	0.203074
28780000	31560000	0.230174
28780000	31570000	0.322361
28780000	31580000	0.2110955
28780000	31590000	0.26465299999999997
28780000	31600000	0.29901325
28780000	31620000	0.283019
28780000	31630000	0.25967633333333334
28780000	31640000	0.2339175
28780000	31650000	0.38322
28780000	31660000	0.206612
28780000	31680000	0.289953
28780000	31690000	0.26326625
28780000	31710000	0.231746
28780000	31720000	0.206612
28780000	31730000	0.3239945
28780000	31740000	0.232154
28780000	31750000	0.217687
28780000	31760000	0.247504
28780000	31780000	0.31997233333333336
28780000	31790000	0.2812005
28780000	31810000	0.314593
28780000	31820000	0.225571
28780000	31830000	0.23724499999999998
28780000	31840000	0.3080338
28780000	31850000	0.26816249999999997
28780000	31860000	0.215579
28780000	31870000	0.22525883333333332
28780000	31880000	0.3254825
28780000	31890000	0.206612
28780000	31910000	0.245494
28790000	28790000	0.43603533333333333
28790000	28810000	0.2560496666666667
28790000	28830000	0.218182
28790000	28840000	0.202635
28790000	28860000	0.285352
28790000	28870000	0.22903050000000003
28790000	28880000	0.28125
28790000	28890000	0.3274405
28790000	28900000	0.234578
28790000	28920000	0.2765605
28790000	28930000	0.374783
28790000	28940000	0.258789375
28790000	28950000	0.5832703333333333
28790000	28960000	0.27006
28790000	28970000	0.240964
28790000	28980000	0.214286
28790000	28990000	0.522683
28790000	29000000	0.27662633333333336
28790000	29010000	0.356871
28790000	29020000	0.33611800000000003
28790000	29030000	0.284332
28790000	29040000	0.214286
28790000	29050000	0.3610365
28790000	29060000	0.21428550000000002
28790000	29070000	0.23065049999999998
28790000	29090000	0.29879266666666665
28790000	29100000	0.324811
28790000	29110000	0.218664
28790000	29120000	0.25844
28790000	29130000	0.2025
28790000	29150000	0.378958
28790000	29160000	0.2201635
28790000	29170000	0.33366433333333334
28790000	29190000	0.272578
28790000	29200000	0.227318
28790000	29210000	0.21110966666666667
28790000	29220000	0.2035745
28790000	29230000	0.27658550000000004
28790000	29240000	0.4341363333333333
28790000	29250000	0.2592355
28790000	29260000	0.3162145
28790000	29270000	0.3878765
28790000	29280000	0.2852294
28790000	29290000	0.25671299999999997
28790000	29300000	0.2911975
28790000	29310000	0.2524
28790000	29320000	0.226891
28790000	29350000	0.2303625
28790000	29370000	0.263473
28790000	29380000	0.3167505
28790000	29390000	0.4338115
28790000	29430000	0.452381
28790000	29460000	0.36205
28790000	29490000	0.269841
28790000	29540000	0.211778
28790000	29550000	0.27515
28790000	29560000	0.28545349999999997
28790000	29570000	0.204649
28790000	29590000	0.2465155
28790000	29600000	0.256739
28790000	29610000	0.23489766666666667
28790000	29620000	0.203361
28790000	29650000	0.214286
28790000	29660000	0.233333
28790000	29680000	0.24899100000000002
28790000	29690000	0.3961055
28790000	29700000	0.297264
28790000	29720000	0.322561
28790000	29730000	0.295738
28790000	29740000	0.30228914285714287
28790000	29760000	0.238438
28790000	29780000	0.2684433333333333
28790000	29790000	0.23161500000000002
28790000	29800000	0.2531575
28790000	29820000	0.5028827142857143
28790000	29850000	0.29499149999999996
28790000	29890000	0.217391
28790000	29900000	0.207792
28790000	29910000	0.204649
28790000	29920000	0.257508
28790000	29930000	0.2714335
28790000	29970000	0.279472
28790000	29980000	0.298833
28790000	29990000	0.27161
28790000	30000000	0.2375645
28790000	30010000	0.208785
28790000	30020000	0.251442
28790000	30040000	0.2517335
28790000	30060000	0.391991
28790000	30070000	0.242494
28790000	30080000	0.2127395
28790000	30090000	0.2754625
28790000	30100000	0.27325333333333335
28790000	30110000	0.22297450000000002
28790000	30120000	0.266238625
28790000	30130000	0.27318975
28790000	30140000	0.329597
28790000	30150000	0.321091
28790000	30160000	0.31048266666666663
28790000	30170000	0.225469
28790000	30180000	0.2236225
28790000	30190000	0.28402425
28790000	30200000	0.29761925
28790000	30210000	0.329268
28790000	30220000	0.2791236
28790000	30230000	0.2593858
28790000	30240000	0.242494
28790000	30250000	0.27465999999999996
28790000	30330000	0.28521
28790000	30340000	0.210524
28790000	30350000	0.22718399999999997
28790000	30370000	0.272254
28790000	30380000	0.2097575
28790000	30410000	0.2636826666666667
